strategy_family,tf,rsi_period,ob_level,os_level,entry_mode,sl_atr_mult,rr,vol_lookback,vol_threshold,train_gate_coverage_pct,train_base_trades,train_base_win_rate,train_base_profit_factor,train_base_max_drawdown_pct,train_base_pnl_pct,train_gated_trades,train_gated_win_rate,train_gated_profit_factor,train_gated_max_drawdown_pct,train_gated_pnl_pct,train_delta_profit_factor,train_delta_drawdown_pct,train_delta_pnl_pct,train_trade_reduction_pct,oos_gate_coverage_pct,oos_base_trades,oos_base_win_rate,oos_base_profit_factor,oos_base_max_drawdown_pct,oos_base_pnl_pct,oos_gated_trades,oos_gated_win_rate,oos_gated_profit_factor,oos_gated_max_drawdown_pct,oos_gated_pnl_pct,oos_delta_profit_factor,oos_delta_drawdown_pct,oos_delta_pnl_pct,oos_trade_reduction_pct
rsi_low_vol,M1,14,80,30,touch,1.5,4.0,50,0.3,40.91,5609,21.64,0.9001,99.93,-99.86,1140,22.46,0.8314,90.59,-88.91,-0.0687,-9.34,10.95,79.68,42.16,27661,20.88,0.8279,100.0,-100.0,7006,20.7,0.7646,100.0,-100.0,-0.0633,0.0,0.0,74.67
rsi_low_vol,M1,14,80,30,touch,1.5,3.0,50,0.2,33.05,5609,28.12,0.8645,99.96,-99.96,793,27.11,0.7465,87.69,-87.41,-0.118,-12.27,12.55,85.86,34.33,27661,27.23,0.7978,100.0,-100.0,5114,27.08,0.7344,100.0,-100.0,-0.0634,0.0,0.0,81.51
rsi_low_vol,M1,21,80,20,cross,1.5,2.0,100,0.3,40.4,268,33.58,0.7595,48.78,-42.08,5,20.0,0.2875,5.92,-4.28,-0.472,-42.86,37.8,98.13,41.84,1421,35.05,0.7955,91.63,-91.24,51,43.14,0.7316,19.54,-11.54,-0.0639,-72.09,79.7,96.41
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,100,0.3,30.26,362,20.99,1.0755,43.0,15.65,37,18.92,0.8484,14.59,-5.42,-0.2271,-28.41,-21.07,89.78,30.47,1901,18.62,0.8817,91.18,-89.59,250,18.4,0.8175,50.18,-36.2,-0.0642,-41.0,53.39,86.85
rsi_low_vol,M5,14,80,20,cross,1.5,4.0,100,0.2,33.09,221,17.19,0.747,57.67,-41.76,10,20.0,0.844,8.67,-1.59,0.097,-49.0,40.17,95.48,29.38,1230,18.62,0.858,84.45,-82.82,61,19.67,0.7938,18.96,-12.33,-0.0642,-65.49,70.49,95.04
rsi_low_vol,M5,14,70,20,touch,1.5,3.0,200,0.3,40.13,1113,24.98,0.8792,85.12,-71.97,349,23.21,0.7516,62.53,-55.48,-0.1276,-22.59,16.49,68.64,38.31,5564,27.07,0.9726,96.99,-87.71,1573,27.27,0.9081,90.97,-77.12,-0.0645,-6.02,10.59,71.73
rsi_low_vol,M1,21,70,20,touch,1.5,3.0,100,0.3,40.4,2234,27.62,0.8552,96.3,-96.12,357,26.05,0.6957,70.01,-67.88,-0.1595,-26.29,28.24,84.02,41.84,10544,27.5,0.8321,100.0,-100.0,2134,28.77,0.7667,99.55,-99.48,-0.0654,-0.45,0.52,79.76
rsi_low_vol,M5,21,80,30,touch,1.5,4.0,100,0.3,38.66,391,20.72,0.9466,52.24,-22.74,31,19.35,0.8268,11.25,-5.36,-0.1198,-40.99,17.38,92.07,35.03,2117,20.41,0.9357,92.79,-79.81,233,20.6,0.87,40.05,-27.57,-0.0657,-52.74,52.24,88.99
rsi_low_vol,M1,14,80,30,touch,1.5,2.0,50,0.3,40.91,5609,37.73,0.8191,99.98,-99.98,1140,35.26,0.6777,96.35,-96.28,-0.1414,-3.63,3.7,79.68,42.16,27661,36.48,0.7499,100.0,-100.0,7006,36.11,0.6842,100.0,-100.0,-0.0657,0.0,0.0,74.67
rsi_low_vol,M15,14,80,20,touch,1.5,3.0,200,0.2,21.04,68,26.47,1.0212,12.52,0.06,2,50.0,2.7429,1.07,1.83,1.7217,-11.45,1.77,97.06,21.32,501,26.95,1.0563,40.86,14.58,11,27.27,0.9905,4.76,-0.26,-0.0658,-36.1,-14.84,97.8
rsi_low_vol,M1,21,70,20,touch,1.5,3.0,100,0.2,32.52,2234,27.62,0.8552,96.3,-96.12,222,29.28,0.8046,40.19,-36.08,-0.0506,-56.11,60.04,90.06,34.08,10544,27.5,0.8321,100.0,-100.0,1485,28.82,0.7663,98.15,-97.49,-0.0658,-1.85,2.51,85.92
rsi_low_vol,M1,14,70,30,touch,1.5,4.0,200,0.2,32.51,10034,21.71,0.8965,100.0,-100.0,2384,23.36,0.8291,99.4,-99.18,-0.0674,-0.6,0.82,76.24,33.72,49092,21.01,0.8274,100.0,-100.0,13143,22.17,0.7614,100.0,-100.0,-0.066,0.0,0.0,73.23
rsi_low_vol,M1,14,70,30,touch,1.5,2.0,50,0.2,33.05,10034,36.88,0.786,100.0,-100.0,1666,35.77,0.6898,99.07,-99.0,-0.0962,-0.93,1.0,83.4,34.33,49092,36.29,0.7405,100.0,-100.0,10099,35.9,0.6745,100.0,-100.0,-0.066,0.0,0.0,79.43
rsi_low_vol,M1,21,80,30,cross,1.5,2.0,100,0.2,32.52,2062,34.53,0.7449,99.04,-98.89,141,27.66,0.4645,57.68,-53.84,-0.2804,-41.36,45.05,93.16,34.08,10492,35.32,0.7476,100.0,-100.0,1164,37.2,0.6814,97.03,-96.59,-0.0662,-2.97,3.41,88.91
rsi_low_vol,M1,21,70,20,touch,1.5,4.0,200,0.3,40.58,2234,20.37,0.8629,96.91,-96.61,467,22.91,0.8247,64.56,-61.5,-0.0382,-32.35,35.11,79.1,41.72,10544,20.9,0.85,100.0,-100.0,2647,22.78,0.7836,99.9,-99.88,-0.0664,-0.1,0.12,74.9
rsi_low_vol,M15,14,80,30,cross,1.5,2.0,50,0.3,43.15,362,35.64,1.0375,29.47,5.55,49,34.69,0.9904,9.29,-0.8,-0.0471,-20.18,-6.35,86.46,41.31,1901,33.51,0.9347,80.5,-65.23,325,32.62,0.8682,39.34,-28.96,-0.0665,-41.16,36.27,82.9
rsi_low_vol,M5,14,70,20,cross,1.5,3.0,100,0.3,38.66,1114,24.33,0.8564,86.25,-77.37,244,24.59,0.822,41.89,-33.41,-0.0344,-44.36,43.96,78.1,35.03,5564,25.04,0.8804,99.82,-99.82,1119,24.84,0.8139,86.25,-86.14,-0.0665,-13.57,13.68,79.89
rsi_low_vol,M1,14,80,30,touch,1.5,3.0,50,0.3,40.91,5609,28.12,0.8645,99.96,-99.96,1140,27.46,0.7619,94.3,-93.9,-0.1026,-5.66,6.06,79.68,42.16,27661,27.23,0.7978,100.0,-100.0,7006,26.91,0.7313,100.0,-100.0,-0.0665,0.0,0.0,74.67
rsi_low_vol,M1,14,70,20,cross,1.5,2.0,200,0.3,40.58,5822,33.99,0.7054,100.0,-100.0,1587,34.91,0.6299,99.6,-99.56,-0.0755,-0.4,0.44,72.74,41.72,28035,34.91,0.7071,100.0,-100.0,8649,36.28,0.6397,100.0,-100.0,-0.0674,0.0,0.0,69.15
rsi_low_vol,M1,14,80,20,touch,1.5,4.0,50,0.2,33.05,1397,19.11,0.8155,95.16,-93.76,56,19.64,0.6872,21.1,-18.24,-0.1283,-74.06,75.52,95.99,34.33,6604,20.73,0.8359,100.0,-100.0,474,22.78,0.7682,76.93,-73.03,-0.0677,-23.07,26.97,92.82
rsi_low_vol,M15,14,80,20,touch,1.5,3.0,50,0.3,43.15,68,26.47,1.0212,12.52,0.06,5,20.0,0.7109,4.13,-1.27,-0.3103,-8.39,-1.33,92.65,41.31,501,26.95,1.0563,40.86,14.58,30,26.67,0.9884,7.48,-0.73,-0.0679,-33.38,-15.31,94.01
rsi_low_vol,M1,14,80,30,touch,1.5,4.0,100,0.3,40.4,5609,21.64,0.9001,99.93,-99.86,1415,22.05,0.7942,96.82,-96.38,-0.1059,-3.11,3.48,74.77,41.84,27661,20.88,0.8279,100.0,-100.0,8243,21.08,0.7597,100.0,-100.0,-0.0682,0.0,0.0,70.2
rsi_low_vol,M1,14,80,30,cross,1.5,2.0,100,0.2,32.52,5609,36.0,0.7755,100.0,-100.0,836,36.6,0.7016,89.3,-89.19,-0.0739,-10.7,10.81,85.1,34.08,27661,35.43,0.728,100.0,-100.0,5462,35.88,0.6597,100.0,-100.0,-0.0683,0.0,0.0,80.25
rsi_low_vol,M5,14,70,20,cross,1.5,3.0,200,0.3,40.13,1114,24.33,0.8564,86.25,-77.37,315,21.9,0.7012,64.26,-58.53,-0.1552,-21.99,18.84,71.72,38.31,5564,25.04,0.8804,99.82,-99.82,1438,25.03,0.8118,92.77,-92.4,-0.0686,-7.05,7.42,74.16
rsi_low_vol,M15,14,80,20,cross,1.5,3.0,50,0.3,43.15,68,22.06,0.8046,21.41,-11.05,3,33.33,1.4177,2.09,0.83,0.6131,-19.32,11.88,95.59,41.31,501,24.55,0.9295,37.78,-29.53,25,24.0,0.8608,10.6,-3.14,-0.0687,-27.18,26.39,95.01
rsi_low_vol,M1,21,80,30,cross,1.5,2.0,100,0.3,40.4,2062,34.53,0.7449,99.04,-98.89,219,29.68,0.5048,68.93,-66.03,-0.2401,-30.11,32.86,89.38,41.84,10492,35.32,0.7476,100.0,-100.0,1671,36.86,0.6789,99.36,-99.25,-0.0687,-0.64,0.75,84.07
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,200,0.2,21.04,411,18.73,0.868,61.06,-41.72,58,18.97,0.8559,18.68,-8.05,-0.0121,-42.38,33.67,85.89,21.32,1950,21.03,1.0314,80.2,10.8,243,20.99,0.9624,43.07,-11.96,-0.069,-37.13,-22.76,87.54
rsi_low_vol,M5,14,70,30,touch,1.5,4.0,200,0.3,40.13,1914,20.74,0.9442,78.71,-73.08,554,20.94,0.8837,62.75,-50.29,-0.0605,-15.96,22.79,71.06,38.31,9660,20.99,0.9443,99.96,-99.87,2787,21.06,0.8752,98.73,-97.71,-0.0691,-1.23,2.16,71.15
rsi_low_vol,M15,14,70,20,touch,1.5,4.0,50,0.3,43.15,411,18.73,0.868,61.06,-41.72,94,13.83,0.591,38.22,-30.83,-0.277,-22.84,10.89,77.13,41.31,1950,21.03,1.0314,80.2,10.8,394,20.81,0.9622,52.62,-18.62,-0.0692,-27.58,-29.42,79.79
rsi_low_vol,M1,21,70,30,cross,1.5,4.0,200,0.2,32.51,4028,18.4,0.7909,99.99,-99.99,427,22.25,0.7743,73.81,-67.3,-0.0166,-26.18,32.69,89.4,33.72,19615,19.43,0.8018,100.0,-100.0,3116,21.47,0.7325,99.99,-99.99,-0.0693,-0.01,0.01,84.11
rsi_low_vol,M15,14,70,20,touch,1.5,2.0,100,0.3,30.26,411,34.55,0.9813,37.84,-9.0,84,34.52,0.9496,17.71,-3.74,-0.0317,-20.13,5.26,79.56,30.47,1950,35.28,1.0083,67.03,-8.51,345,34.49,0.9389,32.64,-16.79,-0.0694,-34.39,-8.28,82.31
rsi_low_vol,M5,21,70,30,cross,1.5,2.0,100,0.2,33.09,835,32.1,0.835,74.66,-66.6,52,36.54,0.9553,13.91,-2.18,0.1203,-60.75,64.42,93.77,29.38,3985,33.02,0.8624,98.9,-98.78,271,32.84,0.7928,43.38,-36.76,-0.0696,-55.52,62.02,93.2
rsi_low_vol,M15,21,70,30,touch,1.5,3.0,50,0.2,37.29,288,22.57,0.8395,41.23,-33.73,12,25.0,0.9297,5.45,-0.84,0.0902,-35.78,32.89,95.83,35.16,1470,24.29,0.9129,78.34,-70.61,110,23.64,0.8432,22.55,-14.56,-0.0697,-55.79,56.05,92.52
rsi_low_vol,M1,14,70,30,cross,1.5,2.0,200,0.3,40.58,10034,34.97,0.7373,100.0,-100.0,2786,36.4,0.6736,99.98,-99.97,-0.0637,-0.02,0.03,72.23,41.72,49092,35.14,0.7139,100.0,-100.0,15665,36.13,0.6437,100.0,-100.0,-0.0702,0.0,0.0,68.09
rsi_low_vol,M1,21,80,20,cross,1.5,2.0,200,0.2,32.51,268,33.58,0.7595,48.78,-42.08,8,37.5,0.7499,5.46,-1.85,-0.0096,-43.32,40.23,97.01,33.72,1421,35.05,0.7955,91.63,-91.24,58,43.1,0.7252,16.41,-13.43,-0.0703,-75.22,77.81,95.92
rsi_low_vol,M1,21,80,30,touch,1.5,3.0,50,0.3,40.91,2062,26.53,0.8247,98.21,-97.27,188,23.94,0.6366,57.59,-51.44,-0.1881,-40.62,45.83,90.88,42.16,10492,27.58,0.8347,100.0,-100.0,1570,28.15,0.7641,98.48,-97.91,-0.0706,-1.52,2.09,85.04
rsi_low_vol,M1,14,80,20,cross,1.5,4.0,200,0.2,32.51,1397,18.47,0.83,93.94,-92.05,139,22.3,0.747,42.22,-34.11,-0.083,-51.72,57.94,90.05,33.72,6604,19.37,0.8115,100.0,-100.0,912,22.92,0.7409,94.01,-94.01,-0.0706,-5.99,5.99,86.19
rsi_low_vol,M1,21,70,20,cross,1.5,2.0,200,0.2,32.51,2234,34.29,0.7337,99.43,-99.38,231,44.59,0.921,36.46,-15.45,0.1873,-62.97,83.93,89.66,33.72,10544,35.4,0.7463,100.0,-100.0,1667,37.85,0.6754,99.3,-99.29,-0.0709,-0.7,0.71,84.19
rsi_low_vol,M5,14,70,30,touch,1.5,3.0,100,0.3,38.66,1914,26.07,0.9329,80.05,-73.65,451,27.27,0.9336,40.0,-27.42,0.0007,-40.05,46.23,76.44,35.03,9660,26.7,0.9528,99.78,-99.45,2132,26.41,0.8816,93.72,-91.61,-0.0712,-6.06,7.84,77.93
rsi_low_vol,M5,14,70,30,touch,1.5,4.0,200,0.2,29.49,1914,20.74,0.9442,78.71,-73.08,388,21.91,0.9263,44.04,-28.9,-0.0179,-34.67,44.18,79.73,27.25,9660,20.99,0.9443,99.96,-99.87,1818,21.23,0.8728,94.86,-91.97,-0.0715,-5.1,7.9,81.18
rsi_low_vol,M5,14,70,20,touch,1.5,3.0,50,0.2,36.77,1113,24.98,0.8792,85.12,-71.97,178,23.03,0.7581,43.83,-32.89,-0.1211,-41.29,39.08,84.01,36.46,5564,27.07,0.9726,96.99,-87.71,1003,26.52,0.901,74.67,-62.85,-0.0716,-22.32,24.86,81.97
rsi_low_vol,M15,14,70,20,touch,1.5,3.0,50,0.3,43.15,411,23.84,0.8804,54.18,-36.36,94,21.28,0.742,29.61,-19.49,-0.1384,-24.57,16.87,77.13,41.31,1950,26.46,1.0124,73.64,-10.72,394,25.63,0.9406,44.37,-21.79,-0.0718,-29.27,-11.07,79.79
rsi_low_vol,M15,14,80,30,cross,1.5,4.0,200,0.3,30.01,362,20.99,1.0755,43.0,15.65,39,15.38,0.6621,19.49,-11.81,-0.4134,-23.51,-27.46,89.23,30.41,1901,18.62,0.8817,91.18,-89.59,263,18.25,0.8089,47.89,-38.94,-0.0728,-43.29,50.65,86.17
rsi_low_vol,M1,21,80,30,touch,1.5,4.0,50,0.2,33.05,2062,19.64,0.8312,98.59,-97.67,129,19.38,0.6417,45.36,-41.36,-0.1895,-53.23,56.31,93.74,34.33,10492,21.1,0.8624,100.0,-100.0,1076,21.84,0.7895,94.04,-92.58,-0.0729,-5.96,7.42,89.74
rsi_low_vol,M15,14,80,30,touch,1.5,4.0,200,0.2,21.04,362,20.44,1.0498,43.13,7.55,37,24.32,1.1715,10.47,4.41,0.1217,-32.66,-3.14,89.78,21.32,1901,20.04,0.9634,85.2,-61.52,187,19.79,0.8901,30.4,-19.4,-0.0733,-54.8,42.12,90.16
rsi_low_vol,M5,14,70,30,touch,1.5,3.0,200,0.3,40.13,1914,26.07,0.9329,80.05,-73.65,554,25.81,0.8591,60.92,-52.78,-0.0738,-19.13,20.87,71.06,38.31,9660,26.7,0.9528,99.78,-99.45,2787,26.62,0.8795,98.15,-96.34,-0.0733,-1.63,3.11,71.15
rsi_low_vol,M1,21,80,30,touch,1.5,4.0,100,0.2,32.52,2062,19.64,0.8312,98.59,-97.67,173,17.92,0.6111,57.52,-54.38,-0.2201,-41.07,43.29,91.61,34.08,10492,21.1,0.8624,100.0,-100.0,1352,22.49,0.7889,97.6,-96.41,-0.0735,-2.4,3.59,87.11
rsi_low_vol,M1,14,70,30,touch,1.5,2.0,100,0.3,40.4,10034,36.88,0.786,100.0,-100.0,2833,35.47,0.6678,99.98,-99.98,-0.1182,-0.02,0.02,71.77,41.84,49092,36.29,0.7405,100.0,-100.0,15604,36.2,0.6665,100.0,-100.0,-0.074,0.0,0.0,68.21
rsi_low_vol,M5,14,70,20,cross,1.5,2.0,200,0.2,29.49,1114,33.21,0.8657,79.52,-70.03,199,31.66,0.7392,40.27,-34.71,-0.1265,-39.25,35.32,82.14,27.25,5564,33.64,0.8714,99.71,-99.7,920,34.02,0.7973,83.61,-78.58,-0.0741,-16.1,21.12,83.47
rsi_low_vol,M5,14,80,30,cross,1.5,4.0,200,0.3,40.13,1022,19.96,0.8951,82.64,-67.87,212,22.64,0.9745,22.96,-8.98,0.0794,-59.68,58.89,79.26,38.31,5326,19.08,0.8489,99.98,-99.97,1341,19.02,0.7748,96.73,-95.49,-0.0741,-3.25,4.48,74.82
rsi_low_vol,M5,14,70,30,cross,1.5,3.0,200,0.3,40.13,1915,24.39,0.8598,93.65,-91.76,489,23.93,0.7809,67.4,-63.42,-0.0789,-26.25,28.34,74.46,38.31,9660,24.86,0.8689,100.0,-100.0,2568,24.61,0.7947,99.42,-99.33,-0.0742,-0.58,0.67,73.42
rsi_low_vol,M5,21,70,30,cross,1.5,2.0,50,0.2,36.77,835,32.1,0.835,74.66,-66.6,41,29.27,0.7099,13.87,-9.18,-0.1251,-60.79,57.42,95.09,36.46,3985,33.02,0.8624,98.9,-98.78,349,32.09,0.7876,54.88,-45.17,-0.0748,-44.02,53.61,91.24
rsi_low_vol,M1,14,80,30,cross,1.5,4.0,200,0.2,32.51,5609,20.04,0.845,99.99,-99.99,1034,23.21,0.8272,89.69,-87.83,-0.0178,-10.3,12.16,81.57,33.72,27661,19.57,0.7856,100.0,-100.0,6332,20.67,0.7105,100.0,-100.0,-0.0751,0.0,0.0,77.11
rsi_low_vol,M1,14,70,20,touch,1.5,2.0,100,0.3,40.4,5822,35.92,0.7536,100.0,-100.0,1598,34.29,0.634,99.58,-99.54,-0.1196,-0.42,0.46,72.55,41.84,28035,36.13,0.7355,100.0,-100.0,8509,36.3,0.6596,100.0,-100.0,-0.0759,0.0,0.0,69.65
rsi_low_vol,M1,14,70,30,touch,1.5,3.0,200,0.3,40.58,10034,27.98,0.8554,100.0,-100.0,3158,28.56,0.7685,99.96,-99.95,-0.0869,-0.04,0.05,68.53,41.72,49092,27.23,0.793,100.0,-100.0,17070,27.77,0.7169,100.0,-100.0,-0.0761,0.0,0.0,65.23
rsi_low_vol,M1,21,70,30,cross,1.5,3.0,200,0.2,32.51,4028,25.22,0.7863,99.98,-99.98,427,29.27,0.7736,69.74,-64.1,-0.0127,-30.24,35.88,89.4,33.72,19615,26.07,0.7855,100.0,-100.0,3116,27.95,0.7093,99.99,-99.99,-0.0762,-0.01,0.01,84.11
rsi_low_vol,M5,21,70,20,cross,1.5,3.0,100,0.2,33.09,475,24.63,0.8771,57.76,-42.18,37,24.32,0.8149,14.93,-6.17,-0.0622,-42.83,36.01,92.21,29.38,2161,24.99,0.8941,90.78,-88.79,149,24.83,0.8178,36.39,-22.7,-0.0763,-54.39,66.09,93.11
rsi_low_vol,M1,14,70,20,touch,1.5,2.0,50,0.2,33.05,5822,35.92,0.7536,100.0,-100.0,929,36.49,0.7084,91.7,-90.94,-0.0452,-8.3,9.06,84.04,34.33,28035,36.13,0.7355,100.0,-100.0,5459,35.67,0.6592,100.0,-100.0,-0.0763,0.0,0.0,80.53
rsi_low_vol,M5,14,80,30,touch,1.5,4.0,200,0.3,40.13,1021,21.16,0.9682,68.54,-38.66,255,22.75,0.976,33.38,-10.43,0.0078,-35.16,28.23,75.02,38.31,5326,20.43,0.9175,99.83,-99.27,1462,20.38,0.841,95.08,-91.38,-0.0765,-4.75,7.89,72.55
rsi_low_vol,M1,21,70,30,touch,1.5,2.0,50,0.3,40.91,4028,37.12,0.8087,99.86,-99.86,438,35.39,0.669,75.27,-72.85,-0.1397,-24.59,27.01,89.13,42.16,19615,36.76,0.7763,100.0,-100.0,3235,36.79,0.6986,99.99,-99.98,-0.0777,-0.01,0.02,83.51
rsi_low_vol,M5,14,70,30,touch,1.5,2.0,200,0.3,40.13,1914,34.95,0.9297,75.05,-68.52,554,35.38,0.877,49.95,-43.05,-0.0527,-25.1,25.47,71.06,38.31,9660,35.25,0.9296,99.8,-99.72,2787,35.2,0.8516,97.73,-96.7,-0.078,-2.07,3.02,71.15
rsi_low_vol,M5,21,80,30,touch,1.5,4.0,50,0.3,42.97,391,20.72,0.9466,52.24,-22.74,28,28.57,1.3964,10.31,8.49,0.4498,-41.93,31.23,92.84,42.75,2117,20.41,0.9357,92.79,-79.81,241,19.92,0.8576,51.95,-29.94,-0.0781,-40.84,49.87,88.62
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,50,0.3,43.15,288,32.29,0.8985,40.38,-20.85,22,31.82,0.9228,5.52,-1.34,0.0243,-34.86,19.51,92.36,41.31,1470,32.79,0.9095,67.49,-66.13,184,31.52,0.8314,31.51,-21.74,-0.0781,-35.98,44.39,87.48
rsi_low_vol,M1,21,80,30,touch,1.5,4.0,100,0.3,40.4,2062,19.64,0.8312,98.59,-97.67,285,20.7,0.7267,64.12,-58.9,-0.1045,-34.47,38.77,86.18,41.84,10492,21.1,0.8624,100.0,-100.0,1938,22.19,0.7836,99.49,-99.21,-0.0788,-0.51,0.79,81.53
rsi_low_vol,M15,14,80,30,touch,1.5,3.0,200,0.3,30.01,362,27.35,1.0743,30.26,15.79,58,22.41,0.784,18.84,-10.61,-0.2903,-11.42,-26.4,83.98,30.41,1901,25.67,0.9752,77.09,-48.05,321,24.92,0.8963,34.78,-27.22,-0.0789,-42.31,20.83,83.11
rsi_low_vol,M5,14,70,20,cross,1.5,4.0,100,0.3,38.66,1114,18.76,0.8307,89.89,-84.8,244,18.03,0.7479,51.82,-45.96,-0.0828,-38.07,38.84,78.1,35.03,5564,19.61,0.8773,99.92,-99.92,1119,19.3,0.798,90.26,-90.19,-0.0793,-9.66,9.73,79.89
rsi_low_vol,M5,14,70,20,touch,1.5,2.0,50,0.2,36.77,1113,34.23,0.9008,74.22,-59.72,178,33.71,0.8397,32.23,-20.67,-0.0611,-41.99,39.05,84.01,36.46,5564,35.21,0.9299,96.82,-96.54,1003,34.4,0.8505,75.16,-70.69,-0.0794,-21.66,25.85,81.97
rsi_low_vol,M1,14,80,30,touch,1.5,4.0,100,0.2,32.52,5609,21.64,0.9001,99.93,-99.86,1012,22.04,0.783,92.43,-91.9,-0.1171,-7.5,7.96,81.96,34.08,27661,20.88,0.8279,100.0,-100.0,6122,20.99,0.7485,100.0,-100.0,-0.0794,0.0,0.0,77.87
rsi_low_vol,M5,14,80,30,touch,1.5,2.0,100,0.2,33.09,1021,35.55,0.956,45.76,-34.44,142,43.66,1.2303,15.17,21.91,0.2743,-30.59,56.35,86.09,29.38,5326,35.13,0.9267,98.62,-96.47,793,34.68,0.8465,68.4,-63.13,-0.0802,-30.22,33.34,85.11
rsi_low_vol,M1,14,80,30,cross,1.5,2.0,200,0.3,40.58,5609,36.0,0.7755,100.0,-100.0,1426,38.64,0.7393,96.68,-96.34,-0.0362,-3.32,3.66,74.58,41.72,27661,35.43,0.728,100.0,-100.0,8378,36.19,0.6478,100.0,-100.0,-0.0802,0.0,0.0,69.71
rsi_low_vol,M5,14,70,20,touch,1.5,2.0,200,0.3,40.13,1113,34.23,0.9008,74.22,-59.72,349,32.66,0.7839,51.32,-45.89,-0.1169,-22.9,13.83,68.64,38.31,5564,35.21,0.9299,96.82,-96.54,1573,35.16,0.849,91.79,-85.91,-0.0809,-5.03,10.63,71.73
rsi_low_vol,M1,21,80,20,touch,1.5,4.0,200,0.3,40.58,268,14.18,0.63,64.84,-64.84,17,23.53,0.8277,6.25,-3.31,0.1977,-58.59,61.53,93.66,41.72,1421,20.06,0.875,87.15,-85.82,145,24.14,0.7936,41.52,-30.59,-0.0814,-45.63,55.23,89.8
rsi_low_vol,M1,14,80,30,touch,1.5,3.0,100,0.3,40.4,5609,28.12,0.8645,99.96,-99.96,1415,27.42,0.7447,97.86,-97.64,-0.1198,-2.1,2.32,74.77,41.84,27661,27.23,0.7978,100.0,-100.0,8243,27.04,0.7161,100.0,-100.0,-0.0817,0.0,0.0,70.2
rsi_low_vol,M5,14,70,20,cross,1.5,3.0,200,0.2,29.49,1114,24.33,0.8564,86.25,-77.37,199,24.12,0.7828,43.3,-33.36,-0.0736,-42.95,44.01,82.14,27.25,5564,25.04,0.8804,99.82,-99.82,920,25.0,0.7983,85.52,-83.05,-0.0821,-14.3,16.77,83.47
rsi_low_vol,M1,14,70,30,cross,1.5,2.0,200,0.2,32.51,10034,34.97,0.7373,100.0,-100.0,2036,37.43,0.6898,99.71,-99.67,-0.0475,-0.29,0.33,79.71,33.72,49092,35.14,0.7139,100.0,-100.0,11962,36.0,0.6318,100.0,-100.0,-0.0821,0.0,0.0,75.63
rsi_low_vol,M1,21,70,30,touch,1.5,3.0,100,0.3,40.4,4028,27.43,0.8537,99.79,-99.73,634,26.66,0.7127,87.76,-85.27,-0.141,-12.03,14.46,84.26,41.84,19615,27.63,0.8328,100.0,-100.0,4008,28.29,0.7502,100.0,-100.0,-0.0826,0.0,0.0,79.57
rsi_low_vol,M15,21,70,30,cross,1.5,2.0,200,0.2,21.04,288,32.29,0.8985,40.38,-20.85,12,16.67,0.3587,8.48,-6.73,-0.5398,-31.9,14.12,95.83,21.32,1470,32.79,0.9095,67.49,-66.13,63,31.75,0.8264,12.64,-8.31,-0.0831,-54.85,57.82,95.71
rsi_low_vol,M1,21,70,30,touch,1.5,3.0,100,0.2,32.52,4028,27.43,0.8537,99.79,-99.73,392,27.3,0.7274,70.08,-67.39,-0.1263,-29.71,32.34,90.27,34.08,19615,27.63,0.8328,100.0,-100.0,2796,28.43,0.7496,99.95,-99.94,-0.0832,-0.05,0.06,85.75
rsi_low_vol,M5,14,70,30,touch,1.5,2.0,200,0.2,29.49,1914,34.95,0.9297,75.05,-68.52,388,37.11,0.9331,33.69,-20.54,0.0034,-41.36,47.98,79.73,27.25,9660,35.25,0.9296,99.8,-99.72,1818,35.42,0.8461,93.16,-90.12,-0.0835,-6.64,9.6,81.18
rsi_low_vol,M1,14,70,30,touch,1.5,2.0,100,0.2,32.52,10034,36.88,0.786,100.0,-100.0,2042,34.82,0.6449,99.87,-99.87,-0.1411,-0.13,0.13,79.65,34.08,49092,36.29,0.7405,100.0,-100.0,11795,36.07,0.6568,100.0,-100.0,-0.0837,0.0,0.0,75.97
rsi_low_vol,M5,21,70,30,cross,1.5,4.0,200,0.3,40.13,835,18.56,0.8282,88.5,-75.82,129,11.63,0.4444,56.29,-52.12,-0.3838,-32.21,23.7,84.55,38.31,3985,18.7,0.8454,99.84,-99.79,650,18.62,0.7614,80.71,-79.36,-0.084,-19.13,20.43,83.69
rsi_low_vol,M15,14,80,20,touch,1.5,2.0,200,0.2,21.04,68,36.76,1.0916,7.69,3.45,2,50.0,1.804,1.07,0.84,0.7124,-6.62,-2.61,97.06,21.32,501,36.53,1.0734,34.9,21.24,11,36.36,0.9892,4.69,-0.2,-0.0842,-30.21,-21.44,97.8
rsi_low_vol,M5,21,70,20,cross,1.5,4.0,100,0.3,38.66,475,17.89,0.7948,72.06,-61.47,56,10.71,0.4048,34.11,-29.09,-0.39,-37.95,32.38,88.21,35.03,2161,19.11,0.8752,94.97,-93.69,229,18.78,0.7907,47.43,-38.62,-0.0845,-47.54,55.07,89.4
